@RELATION ImpressionFalloffTimeSeries

@ATTRIBUTE start_time DATE
@ATTRIBUTE hour DATE
@ATTRIBUTE impressions INTEGER
@ATTRIBUTE campaign_id INTEGER
@ATTRIBUTE campaign STRING

@DATA
2013-01-17T14:50:00,2013-01-17T14:00:00,571,1418,1jwly53
2013-01-17T15:00:00,2013-01-17T15:00:00,41514,1416,1jwly52
2013-01-17T15:00:00,2013-01-17T15:00:00,3609,1418,1jwly53
2013-01-17T15:10:00,2013-01-17T15:00:00,32160,1416,1jwly52
2013-01-17T15:10:00,2013-01-17T15:00:00,3106,1418,1jwly53
2013-01-17T15:20:00,2013-01-17T15:00:00,23409,1416,1jwly52
2013-01-17T15:20:00,2013-01-17T15:00:00,516,1418,1jwly53
2013-01-17T15:30:00,2013-01-17T15:00:00,53052,1416,1jwly52
2013-01-17T15:30:00,2013-01-17T15:00:00,4199,1418,1jwly53
2013-01-17T15:40:00,2013-01-17T15:00:00,39881,1416,1jwly52
2013-01-17T15:40:00,2013-01-17T15:00:00,3948,1418,1jwly53
2013-01-17T15:50:00,2013-01-17T15:00:00,23214,1416,1jwly52
2013-01-17T15:50:00,2013-01-17T15:00:00,542,1418,1jwly53
2013-01-17T16:00:00,2013-01-17T16:00:00,199,1417,1CM3
2013-01-17T16:00:00,2013-01-17T16:00:00,57672,1416,1jwly52
2013-01-17T16:00:00,2013-01-17T16:00:00,6329,1418,1jwly53
2013-01-17T16:10:00,2013-01-17T16:00:00,548,1417,1CM3
2013-01-17T16:10:00,2013-01-17T16:00:00,39111,1416,1jwly52
2013-01-17T16:10:00,2013-01-17T16:00:00,13791,1418,1jwly53
2013-01-17T16:20:00,2013-01-17T16:00:00,1245,1417,1CM3
2013-01-17T16:20:00,2013-01-17T16:00:00,20167,1416,1jwly52
2013-01-17T16:20:00,2013-01-17T16:00:00,2330,1418,1jwly53
2013-01-17T16:30:00,2013-01-17T16:00:00,7639,1417,1CM3
2013-01-17T16:30:00,2013-01-17T16:00:00,56064,1416,1jwly52
2013-01-17T16:30:00,2013-01-17T16:00:00,28903,1418,1jwly53
2013-01-17T16:40:00,2013-01-17T16:00:00,9769,1417,1CM3
2013-01-17T16:40:00,2013-01-17T16:00:00,38578,1416,1jwly52
2013-01-17T16:40:00,2013-01-17T16:00:00,18366,1418,1jwly53
