impressions,hour,campaign,campaign_id,clicks
0,,1kic74,2,0
0,,1kic75,3,0
0,,1kic77,8,0
0,,1edu91,1,0
0,,1edu101,7,0
0,,1edu103,5,0
0,,1edu100,6,0
0,,1st3,4,0
0,,1edu99,10,0
0,,1kic76,9,0
0,,1st10,20,0
0,,1edu94,12,0
0,,1st9,19,0
0,,1edu95,13,0
0,,1st5,15,0
0,,1edu93,11,0
0,,1st7,17,0
0,,1st8,18,0
0,,1st6,16,0
0,,1edu96,14,0
0,,1edu97,21,0
0,,1edu98,22,0
0,,1edu89,27,0
0,,1edu88,26,0
0,,1edu90,29,0
0,,1edu85,23,0
0,,1edu86,24,0
0,,1edu80,30,0
0,,1edu87,25,0
0,,1kic73,28,0
0,,1edu84,33,0
0,,1kic64,39,0
0,,1kic72,34,0
0,,1kic66,40,0
0,,1kic68,35,0
0,,1st2,36,0
0,,1kic67,41,0
0,,1edu82,31,0
0,,1edu83,32,0
0,,1kic69,38,0
0,,1kic62,42,0
0,,1edu79,49,0
0,,1kic60,44,0
0,,1edu28,50,0
0,,1kic32,51,0
0,,1kic61,45,0
0,,1kic63,43,0
0,,1edu76,46,0
0,,1kic59,47,0
0,,1kic78,48,0
0,,1kic79,55,0
0,,1st14,56,0
0,,1kic80,59,0
0,,1kic83,60,0
0,,1date6,53,0
0,,1kic81,57,0
0,,1afb1,52,0
0,,1kic84,58,0
0,,1edu104,54,0
0,,1camvert7,71,0
0,,1tvrt2,69,0
0,,1camvert9,73,0
0,,1camvert6,70,0
0,,1camvert16,74,0
0,,1kic82,62,0
0,,1camvert17,75,0
0,,1kc1,68,0
0,,1camvert8,72,0
0,,1camvert33,83,0
0,,1camvert31,81,0
0,,1camvert32,82,0
0,,1camvert28,80,0
0,,1camvert18,76,0
0,,1camvert24,78,0
0,,1camvert25,79,0
0,,1camvert23,77,0
0,,1yes75,87,0
0,,1tvrt1,90,0
0,,1yes76,88,0
0,,1yes2,92,0
0,,1yes77,89,0
0,,1yes74,86,0
0,,1yes4,94,0
0,,1yes1,91,0
0,,1yes3,93,0
0,,1yes5,95,0
0,,1yes17,105,0
0,,1yes15,104,0
0,,1vc11,100,0
0,,1yes8,98,0
0,,1yes7,97,0
0,,1yes14,103,0
0,,1yes12,101,0
0,,1yes9,99,0
0,,1yes6,96,0
0,,1yes13,102,0
0,,1yes34,115,0
0,,des,112,0
0,,1yes24,107,0
0,,1yes31,108,0
0,,1yes32,113,0
0,,1yes33,114,0
0,,1yes23,106,0
0,,1yes37,118,0
0,,1yes41,122,0
0,,1yes42,123,0
0,,1yes44,125,0
0,,1yes39,120,0
0,,1yes36,117,0
0,,1yes40,121,0
0,,1yes38,119,0
0,,1yes43,124,0
0,,1yes35,116,0
0,,1yes53,133,0
0,,1yes51,131,0
0,,1yes45,126,0
0,,1yes47,128,0
0,,1yes48,129,0
0,,1desold41,63,0
0,,1yes46,127,0
0,,1yes49,130,0
0,,1yes52,132,0
0,,1yes55,134,0
0,,1desold44,67,0
0,,1yes61,140,0
0,,1desold43,65,0
0,,1yes57,136,0
0,,1yes64,142,0
0,,1yes58,137,0
0,,1yes63,141,0
0,,1yes60,139,0
0,,1yes56,135,0
0,,1yes59,138,0
0,,1yes71,149,0
0,,1yes65,143,0
0,,1yes69,147,0
0,,1yes72,150,0
0,,1yes66,144,0
0,,1yes70,148,0
0,,1yes67,145,0
0,,1yes73,151,0
0,,1yes68,146,0
0,,1jmbo2,162,0
0,,1des1,154,0
0,,1kc4,157,0
0,,1kc3,156,0
0,,1camvert34,160,0
0,,1camvert35,161,0
0,,1pvrta1,159,0
0,,1kc2,155,0
0,,1camvert38,165,0
0,,1camvert39,166,0
0,,1camvert55,169,0
0,,1jmbo4,163,0
0,,1camvert69,171,0
0,,1jmbo5,164,0
0,,1camvert45,168,0
0,,1camvert63,170,0
0,,1camvert70,172,0
0,,1camvert44,167,0
0,,1kc7,180,0
0,,1kc5,178,0
0,,1TSTPTR2,182,0
0,,1kc6,179,0
0,,1TSTPTR1,181,0
0,,1camvert72,174,0
0,,1camvert71,173,0
0,,1gam2,177,0
0,,1camvert73,175,0
0,,1kc10,186,0
0,,1TSTPTR3,183,0
0,,1kc14,190,0
0,,1kc13,189,0
0,,1kc15,193,0
0,,YES,195,0
0,,VC1,196,0
0,,1JMBO25,197,0
0,,1kc16,194,0
0,,1JMBO22,220,0
0,,1CAMVERT91,214,0
0,,1JMBO18,218,0
0,,1JMBO17,221,0
0,,1JMBO19,222,0
0,,1CAMVERT89,216,0
0,,1CAMVERT88,215,0
0,,1JMBO21,217,0
0,,1JMBO20,219,0
0,,1JMBO24,225,0
0,,1JMBO14,223,0
0,,1JMBO16,229,0
0,,1JMBO6,224,0
0,,1JMBO15,226,0
0,,1CAMVERT150,227,0
0,,1JMBO23,231,0
0,,1CAMVERT146,228,0
0,,1JMBO11,230,0
0,,TST,291,0
0,,BID,292,0
0,,PVRT,293,0
0,,1CAMVERT84,294,0
0,,1CAMVERT87,297,0
0,,1CAMVERT83,307,0
0,,1CAMVERT82,309,0
0,,1CAMVERT85,311,0
0,,1CAMVERT132,319,0
0,,1CAMVERT98,317,0
0,,1CAMVERT138,321,0
0,,PAG1,315,0
0,,1CAMVERT133,316,0
0,,1CAMVERT140,318,0
0,,1CAMVERT139,322,0
0,,1CAMVERT141,320,0
0,,1CAMVERT97,324,0
0,,1CAMVERT96,326,0
0,,1CAMVERT127,330,0
0,,1CAMVERT136,323,0
0,,1CAMVERT115,329,0
0,,1CAMVERT135,325,0
0,,1CAMVERT128,332,0
0,,1CAMVERT93,331,0
0,,1CAMVERT134,328,0
0,,1CAMVERT99,327,0
0,,1CAMVERT131,340,0
0,,1CAMVERT129,335,0
0,,1CAMVERT143,336,0
0,,1CAMVERT142,339,0
0,,1des2,342,0
0,,1CAMVERT145,337,0
0,,1CAMVERT130,334,0
0,,1CAMVERT94,341,0
0,,1CAMVERT137,338,0
0,,1CAMVERT144,333,0
0,,1dd7,349,0
0,,1kc17,343,0
0,,1dd8,350,0
0,,1dd10,352,0
0,,1dd6,348,0
0,,1dd9,351,0
0,,1kc18,355,0
0,,1des4,354,0
0,,1JMBO40,361,0
0,,1JMBO68,358,0
0,,1des5,356,0
0,,1JMBO51,362,0
0,,1JMBO78,357,0
0,,1JMBO69,360,0
0,,1JMBO39,359,0
0,,1JMBO41,363,0
0,,1JMBO42,369,0
0,,1JMBO33,365,0
0,,1JMBO77,366,0
0,,1JMBO66,364,0
0,,1JMBO44,368,0
0,,1JMBO29,371,0
0,,1JMBO59,370,0
0,,1JMBO43,372,0
0,,1JMBO74,367,0
0,,1JMBO32,378,0
0,,1JMBO48,380,0
0,,1JMBO57,382,0
0,,1JMBO50,379,0
0,,1JMBO34,381,0
0,,1JMBO60,376,0
0,,1JMBO38,374,0
0,,1JMBO65,375,0
0,,1JMBO45,377,0
0,,1JMBO64,373,0
0,,1JMBO37,389,0
0,,1JMBO52,383,0
0,,1JMBO56,391,0
0,,1JMBO31,387,0
0,,1JMBO62,384,0
0,,1JMBO26,386,0
0,,1JMBO58,392,0
0,,1JMBO49,388,0
0,,1JMBO67,385,0
0,,1JMBO61,390,0
0,,1JMBO86,398,0
0,,1JMBO92,402,0
0,,1JMBO85,394,0
0,,1JMBO81,393,0
0,,1JMBO95,400,0
0,,1JMBO83,395,0
0,,1JMBO84,396,0
0,,1JMBO87,397,0
0,,1JMBO94,401,0
0,,1JMBO91,399,0
0,,1dd18,412,0
0,,1JMBO97,404,0
0,,1JMBO93,403,0
0,,1dd13,407,0
0,,1dd15,409,0
0,,1JMBO110,421,0
0,,1JMBO102,418,0
0,,1JMBO108,422,0
0,,1JMBO100,416,0
0,,1JMBO99,420,0
0,,1JMBO101,419,0
0,,1kc21,415,0
0,,1JMBO98,417,0
0,,1JMBO106,427,0
0,,1JMBO112,424,0
0,,1dd20,432,0
0,,1JMBO109,425,0
0,,1JMBO107,423,0
0,,1dd19,431,0
0,,1JMBO104,428,0
0,,1JMBO111,426,0
0,,1JMBO105,429,0
0,,1JMBO103,430,0
0,,1JMBO116,438,0
0,,1JMBO119,433,0
0,,1kc22,442,0
0,,1JMBO122,435,0
0,,1JMBO118,440,0
0,,1JMBO117,434,0
0,,1dd21,441,0
0,,1JMBO121,437,0
0,,1JMBO115,436,0
0,,1JMBO120,439,0
0,,1kc24,452,0
0,,1kc23,450,0
0,,1JMBO123,446,0
0,,1JMBO126,445,0
0,,1JMBO124,447,0
0,,1JMBO128,448,0
0,,1JMBO125,444,0
0,,1JMBO127,443,0
0,,1JMBO129,449,0
0,,1dd22,451,0
0,,1JMBO132,461,0
0,,1kc25,453,0
0,,1dd23,455,0
0,,1dd26,458,0
0,,1JMBO133,462,0
0,,1kc26,454,0
0,,1dd25,457,0
0,,1dd27,459,0
0,,1JMBO130,460,0
0,,1dd24,456,0
0,,1edu105,465,0
0,,1JMBO150,466,0
0,,1JMBO149,469,0
0,,1JMBO146,467,0
0,,1JMBO145,464,0
0,,1JMBO144,463,0
0,,1JMBO152,471,0
0,,1JMBO151,472,0
0,,1JMBO147,470,0
0,,1JMBO148,468,0
0,,1JMBO154,479,0
0,,1JMBO155,477,0
0,,1JMBO153,478,0
0,,1JMBO157,474,0
0,,1JMBO159,473,0
0,,1JMBO161,481,0
0,,1JMBO164,482,0
0,,1JMBO160,480,0
0,,1JMBO156,476,0
0,,1JMBO158,475,0
0,,1JMBO169,490,0
0,,1JMBO173,492,0
0,,1JMBO170,489,0
0,,1JMBO166,487,0
0,,1JMBO171,491,0
0,,1JMBO168,485,0
0,,1JMBO165,486,0
0,,1JMBO163,484,0
0,,1JMBO162,483,0
0,,1JMBO167,488,0
0,,1JMBO175,498,0
0,,1JMBO172,493,0
0,,1JMBO178,502,0
0,,1JMBO174,497,0
0,,1JMBO176,496,0
0,,1dd36,512,0
0,,1JMBO177,503,0
0,,1PAG4,509,0
0,,1JMBO179,504,0
0,,1dd35,511,0
0,,1JMBO182,505,0
0,,1PAG5,517,0
0,,1dd37,514,0
0,,1PAG6,519,0
0,,1dd40,518,0
0,,1dd39,516,0
0,,1JMBO183,513,0
0,,1dd41,520,0
0,,1JMBO191,530,0
0,,1JMBO190,531,0
0,,1JMBO192,537,0
0,,1PAG21,539,0
0,,1PAG22,540,0
0,,1JMBO193,538,0
0,,1JMBO184,542,0
0,,1PAG23,541,0
0,,1dd42,547,0
0,,1JMBO188,545,0
0,,1dd45,550,0
0,,1dd47,552,0
0,,1des6,546,0
0,,1dd46,551,0
0,,1dd43,548,0
0,,1JMBO189,544,0
0,,1dd44,549,0
0,,1JMBO185,543,0
0,,1des9,560,0
0,,1des7,553,0
0,,1des8,559,0
0,,1des10,561,0
0,,1rcvr4,557,0
0,,1JMBO199,558,0
0,,1kc27,564,0
0,,1kc31,571,0
0,,1kc30,570,0
0,,1des12,563,0
0,,1des14,567,0
0,,1st15,565,0
0,,1des13,566,0
0,,1st16,572,0
0,,1kc37,580,0
0,,1st18,574,0
0,,1kc38,581,0
0,,1kc33,576,0
0,,1des15,582,0
0,,1kc36,579,0
0,,1kc32,575,0
0,,1kc35,578,0
0,,1st17,573,0
0,,1des19,586,0
0,,1swi1,610,0
0,,1swi2,611,0
0,,1kc41,612,0
0,2012-05-29 21:00:00,1kc43,615,0
0,,1st21,620,0
0,,1kc44,616,0
0,2012-05-29 20:00:00,1kc45,617,0
0,,1swi3,614,0
0,,1st23,622,0
0,,1kc42,613,0
0,,1st22,621,0
0,,1st20,619,0
0,,1swi4,618,0
0,,1kc45,617,0
0,,1kc43,615,0
0,,1swi9,629,0
0,,1swi11,631,0
0,,1st24,623,0
0,,1swi8,627,0
0,,1swi22,642,0
0,,1swi20,640,0
0,,1swi13,633,0
0,,1swi19,639,0
0,,1swi21,641,0
0,,1swi16,636,0
0,,1swi17,637,0
0,,1swi28,648,0
0,,1swi27,647,0
0,,1PAG28,652,0
0,,1swi26,646,0
0,,1swi24,644,0
0,,1swi23,643,0
0,2012-06-04 19:00:00,1kc52,661,0
0,,1PAG29,653,0
0,2012-06-02 23:00:00,1kc48,656,0
0,2012-06-03 16:00:00,1kc46,654,0
0,,1kc49,657,0
0,,1kc50,658,0
0,2012-06-01 20:00:00,1kc48,656,0
0,,1swi30,662,0
0,,1kc51,659,0
0,,1kc46,654,0
0,2012-06-03 22:00:00,1kc46,654,0
0,2012-06-02 17:00:00,1kc47,655,0
0,,1kc48,656,0
0,,1kc47,655,0
0,,1kc52,661,0
0,,1swi29,660,0
0,2012-06-03 14:00:00,1kc46,654,0
0,2012-06-06 20:00:00,1kc54,669,0
0,,1swi34,666,0
0,,1kc55,670,0
0,,1kc57,672,0
0,,1swi32,664,0
0,,1swi33,665,0
0,,1swi31,663,0
0,,1kc54,669,0
0,2012-06-06 19:00:00,1kc54,669,0
0,,1kc56,671,0
0,,1lhr1,667,0
0,2012-06-17 14:00:00,1kc64,682,0
0,2012-06-12 19:00:00,1kc59,675,0
0,2012-06-18 19:00:00,1kc59,675,0
0,,1kc58,673,0
0,2012-06-17 18:00:00,1kc59,675,0
0,2012-06-18 16:00:00,1kc59,675,0
0,2012-06-13 15:00:00,1kc59,675,0
0,,1kc59,675,0
0,,1kc62,678,0
0,,1kc64,682,0
0,2012-06-17 21:00:00,1kc64,682,0
0,2012-06-17 17:00:00,1kc64,682,0
0,2012-06-17 14:00:00,1kc59,675,0
0,2012-06-11 15:00:00,1kc64,682,0
0,,1kc63,681,0
0,2012-06-13 17:00:00,1kc64,682,0
0,,1kc61,677,0
0,2012-06-17 20:00:00,1kc64,682,0
0,,1kc60,676,0
0,2012-06-17 00:00:00,1kc64,682,0
0,2012-06-18 00:00:00,1kc64,682,0
0,,1swi36,680,0
0,2012-06-09 20:00:00,1kc59,675,0
0,2012-06-17 16:00:00,1kc59,675,0
0,2012-06-18 17:00:00,1kc59,675,0
0,,1swi35,679,0
0,2012-06-17 19:00:00,1kc64,682,0
0,2012-06-18 03:00:00,1kc60,676,0
0,,1swi39,685,0
0,,1swi45,692,0
0,,1kc65,688,0
0,,1swi42,689,0
0,,1swi41,687,0
0,,1swi38,684,0
0,,1swi37,683,0
0,,1swi40,686,0
0,,1swi43,690,0
0,,1swi50,697,0
0,,1swi46,693,0
0,,1PAG32,702,0
0,,1swi49,696,0
0,,1swi51,698,0
0,,1swi47,694,0
0,,1swi48,695,0
0,2012-06-20 20:00:00,1kc69,707,0
0,2012-06-19 21:00:00,1swi53,708,0
0,2012-06-20 17:00:00,1kc69,707,0
0,2012-06-19 19:00:00,1swi53,708,0
0,2012-06-19 22:00:00,1swi53,708,0
0,2012-06-20 21:00:00,1swi53,708,0
0,,1PAG33,705,0
0,,1swi53,708,0
0,2012-06-20 19:00:00,1swi53,708,0
0,2012-06-21 20:00:00,1swi53,708,0
0,2012-06-20 18:00:00,1swi53,708,0
0,2012-06-19 20:00:00,1swi53,708,0
0,,1kc68,706,0
0,2012-06-21 21:00:00,1swi53,708,0
0,2012-06-19 16:00:00,1kc69,707,0
0,2012-06-19 18:00:00,1kc69,707,0
0,2012-06-20 17:00:00,1swi53,708,0
0,2012-06-20 20:00:00,1swi53,708,0
0,2012-06-19 23:00:00,1swi53,708,0
0,2012-06-20 21:00:00,1kc69,707,0
0,2012-06-20 18:00:00,1kc69,707,0
0,,1kc69,707,0
0,,1kc70,709,0
0,2012-06-19 14:00:00,1kc68,706,0
0,,1cjus9,720,0
0,,1kc71,715,0
0,,1edu106,722,0
0,,1cjus10,721,0
0,,1PAG34,713,0
0,,1dd48,731,0
0,,1kc75,726,0
0,,1kc74,725,0
0,,1cjus12,730,0
0,,1cjus13,732,0
0,,1PAG35,729,0
0,2012-06-22 17:00:00,1dd48,731,0
0,,1cjus11,728,0
0,,1kc76,727,0
0,,1cjus17,739,0
0,,1cjus14,735,0
0,2012-06-21 19:00:00,1kc77,733,0
0,2012-06-21 18:00:00,1kc77,733,0
0,,1cjus15,736,0
0,,1cjus16,737,0
0,,1kc77,733,0
0,2012-06-21 20:00:00,1kc77,733,0
0,2012-06-21 21:00:00,1kc77,733,0
0,2012-06-21 16:00:00,1kc77,733,0
0,,1cjus18,740,0
0,,1kc78,734,0
0,,1li4,744,0
0,,1li5,745,0
0,,1li17,757,0
127,2012-07-19 07:00:00,1kc80,770,0
6,2012-07-19 04:00:00,1kc80,770,0
121,2012-07-18 18:00:00,1kc80,770,0
0,,1li22,767,0
0,,1dd50,772,0
0,2012-06-28 20:00:00,1kc80,770,0
644,2012-07-18 17:00:00,1kc80,770,2
6,2012-07-19 13:00:00,1kc80,770,0
0,,1li19,763,0
5,2012-07-19 12:00:00,1kc80,770,0
33163,2012-07-19 11:00:00,1kc80,770,27
0,2012-06-28 21:00:00,1kc80,770,0
0,,1kc79,768,0
0,,1kc80,770,0
0,,1li20,764,0
6,2012-07-19 10:00:00,1kc80,770,0
0,,1li24,771,0
0,,1de2,766,0
2554,2012-07-18 01:00:00,1kc79,768,3
124,2012-07-19 05:00:00,1kc80,770,0
0,2012-06-29 08:00:00,1de3,775,0
0,,1li25,773,0
0,,1de5,780,0
0,,1de7,782,0
0,,1li28,778,0
0,,1li26,774,0
0,,1de6,781,0
0,,1li29,779,0
0,,1li27,777,0
0,,1de4,776,0
0,,1de3,775,0
21870,2012-07-10 21:00:00,1kc82,787,36
166496,2012-07-14 06:00:00,1kc82,787,140
34125,2012-07-14 11:00:00,1kc82,787,42
18716,2012-07-13 22:00:00,1kc82,787,31
0,2012-07-05 16:00:00,1kc82,787,0
1307,2012-07-13 23:00:00,1kc82,787,3
107117,2012-07-14 02:00:00,1kc82,787,162
222264,2012-07-14 05:00:00,1kc82,787,227
277931,2012-07-16 21:00:00,1kc82,787,273
0,2012-07-02 22:00:00,1de10,785,0
67284,2012-07-14 07:00:00,1kc82,787,57
0,2012-07-05 21:00:00,1kc82,787,0
54802,2012-07-14 13:00:00,1kc82,787,57
171209,2012-07-14 01:00:00,1kc82,787,194
0,2012-07-05 15:00:00,1kc82,787,0
349094,2012-07-14 03:00:00,1kc82,787,407
0,2012-07-02 21:00:00,1de10,785,0
301081,2012-07-14 00:00:00,1kc82,787,320
0,,1kc82,787,0
314159,2012-07-14 04:00:00,1kc82,787,296
0,2012-07-06 14:00:00,1kc81,786,0
0,,1de10,785,0
0,,1desold40,37,0
0,,1de8,783,0
0,2012-07-02 20:00:00,1de9,784,0
0,2012-07-05 21:00:00,1de9,784,0
43650,2012-07-14 12:00:00,1kc82,787,70
0,2012-07-02 22:00:00,1de9,784,0
22802,2012-07-14 10:00:00,1kc82,787,25
0,2012-07-05 22:00:00,1kc82,787,0
73136,2012-07-14 08:00:00,1kc82,787,68
0,,1kc81,786,0
0,2012-07-05 20:00:00,1kc82,787,0
583170,2012-07-10 22:00:00,1kc82,787,601
0,2012-07-06 14:00:00,1kc82,787,0
0,2012-07-04 18:00:00,1kc81,786,0
0,2012-07-06 17:00:00,1kc82,787,0
0,2012-07-06 18:00:00,1kc82,787,0
1512,2012-07-10 23:00:00,1kc82,787,1
0,,1de9,784,0
31121,2012-07-14 14:00:00,1kc82,787,34
0,2012-07-12 21:00:00,1de10,785,0
0,2012-07-05 19:00:00,1kc82,787,0
0,2012-07-06 16:00:00,1kc82,787,0
1148,2012-07-13 21:00:00,1kc82,787,1
33651,2012-07-14 09:00:00,1kc82,787,24
149677,2012-07-16 20:00:00,1kc82,787,158
0,2012-07-05 18:00:00,1de10,785,0
0,2012-07-05 17:00:00,1kc82,787,0
0,2012-07-05 15:00:00,1de9,784,0
0,2012-07-05 18:00:00,1kc82,787,0
0,,1desold42,64,0
0,2012-07-02 21:00:00,1de9,784,0
2715,2012-07-13 21:00:00,1de13,792,1
0,2012-07-06 19:00:00,1de12,791,0
0,2012-07-06 21:00:00,1de13,792,0
37,2012-07-13 00:00:00,1de13,792,0
18227,2012-07-12 23:00:00,1de13,792,17
15903,2012-07-13 13:00:00,1de13,792,16
0,,1kc83,798,0
76934,2012-07-13 19:00:00,1de13,792,70
13704,2012-07-18 00:00:00,1de14,799,11
901,2012-07-12 21:00:00,1de15,800,0
405,2012-07-17 18:00:00,1de14,799,0
0,2012-07-06 21:00:00,1de15,800,0
0,,1de12,791,0
222,2012-07-13 04:00:00,1de13,792,0
0,,1mus2,794,0
8157,2012-07-17 22:00:00,1de14,799,5
517,2012-07-15 18:00:00,1de13,792,0
3023,2012-07-13 12:00:00,1de13,792,4
22076,2012-07-18 02:00:00,1de14,799,17
16654,2012-07-15 18:00:00,1de14,799,12
26253,2012-07-13 20:00:00,1de13,792,19
0,2012-07-17 16:00:00,1de14,799,0
5886,2012-07-13 18:00:00,1de13,792,4
28304,2012-07-12 22:00:00,1de15,800,33
7486,2012-07-17 20:00:00,1de14,799,6
118,2012-07-13 03:00:00,1de13,792,0
0,2012-07-06 21:00:00,1de14,799,0
545,2012-07-13 05:00:00,1de13,792,1
7711,2012-07-17 23:00:00,1de14,799,5
8884,2012-07-15 21:00:00,1de14,799,6
0,,1mus4,796,0
9480,2012-07-15 15:00:00,1de14,799,10
9,2012-07-13 11:00:00,1de13,792,0
0,2012-07-06 19:00:00,1de13,792,0
25570,2012-07-15 20:00:00,1de14,799,26
371,2012-07-13 06:00:00,1de13,792,1
0,,1de15,800,0
16842,2012-07-15 19:00:00,1de14,799,17
45,2012-07-13 02:00:00,1de13,792,0
1849,2012-07-17 17:00:00,1de14,799,2
2939,2012-07-17 19:00:00,1de14,799,4
45631,2012-07-15 16:00:00,1de14,799,46
30522,2012-07-18 01:00:00,1de14,799,28
29,2012-07-13 01:00:00,1de13,792,1
258,2012-07-13 14:00:00,1de13,792,0
0,,1de14,799,0
682,2012-07-15 19:00:00,1de13,792,0
25760,2012-07-15 17:00:00,1de14,799,16
9950,2012-07-17 21:00:00,1de14,799,9
0,,1de16,801,0
0,2012-07-09 18:00:00,1des40,804,0
0,,1kic85,809,0
5,2012-07-10 22:00:00,1de18,803,0
0,2012-07-09 17:00:00,1des40,804,0
712,2012-07-11 00:00:00,1de18,803,0
0,2012-07-07 06:00:00,1de16,801,0
0,,1kic86,810,0
0,2012-07-07 16:00:00,1de16,801,0
0,2012-07-09 19:00:00,1des41,805,0
0,2012-07-06 22:00:00,1de16,801,0
170515,2012-07-08 23:00:00,1des41,805,56
1894,2012-07-07 23:00:00,1de16,801,1
1,2012-07-11 00:00:00,1de16,801,0
0,,1des42,806,0
41,2012-07-10 23:00:00,1des41,805,0
2059,2012-07-11 00:00:00,1des41,805,2
11,2012-07-10 22:00:00,1des40,804,0
64008,2012-07-08 23:00:00,1des40,804,26
41,2012-07-10 22:00:00,1des41,805,0
2004,2012-07-11 00:00:00,1des40,804,2
20,2012-07-10 23:00:00,1des40,804,0
1388,2012-07-13 16:00:00,1des40,804,2
0,,1kic88,812,0
0,,1de22,817,0
0,,1kic87,811,0
0,,1des44,818,0
25839,2012-07-12 18:00:00,1des45,819,7
43216,2012-07-12 19:00:00,1des45,819,23
10071,2012-07-24 18:00:00,1de25,823,5
0,,1de27,825,0
2017,2012-07-14 17:00:00,1de25,823,1
0,,1de24,822,0
1787,2012-07-14 00:00:00,1de25,823,1
0,,1de25,823,0
320,2012-07-14 04:00:00,1de25,823,0
0,,1mus7,828,0
307,2012-07-14 03:00:00,1de25,823,1
0,,1de29,827,0
18124,2012-07-12 22:00:00,1de23,821,22
27730,2012-07-14 21:00:00,1de25,823,10
267,2012-07-14 22:00:00,1de25,823,0
231,2012-07-14 13:00:00,1de25,823,0
1488,2012-07-14 01:00:00,1de25,823,0
20612,2012-08-07 16:00:00,1de29,827,11
115214,2012-07-12 21:00:00,1de23,821,72
357,2012-07-14 05:00:00,1de25,823,1
1489,2012-07-15 20:00:00,1de29,827,0
8082,2012-07-15 21:00:00,1de29,827,3
2588,2012-07-14 18:00:00,1de25,823,1
2082,2012-07-13 23:00:00,1de25,823,1
347,2012-07-14 02:00:00,1de25,823,1
303,2012-07-14 06:00:00,1de25,823,0
4,2012-08-07 17:00:00,1de29,827,0
206,2012-07-14 11:00:00,1de25,823,1
0,,1mus8,829,0
1135,2012-07-13 22:00:00,1de25,823,1
248,2012-07-14 20:00:00,1de25,823,0
47634,2012-07-13 16:00:00,1de25,823,28
6988,2012-07-13 15:00:00,1de25,823,4
606,2012-07-14 16:00:00,1de25,823,1
22181,2012-07-15 22:00:00,1de29,827,12
2078,2012-07-13 21:00:00,1de25,823,1
2296,2012-07-14 14:00:00,1de25,823,1
15163,2012-07-13 19:00:00,1de25,823,10
49,2012-07-14 23:00:00,1de25,823,0
31758,2012-07-13 18:00:00,1de25,823,22
1203,2012-07-14 15:00:00,1de25,823,1
0,,1de26,824,0
383,2012-07-14 19:00:00,1de25,823,0
34397,2012-07-13 17:00:00,1de25,823,18
5446,2012-07-30 16:00:00,1de29,827,3
21,2012-07-14 10:00:00,1de25,823,0
38743,2012-07-13 20:00:00,1de25,823,13
0,,1de28,826,0
79,2012-07-14 12:00:00,1de25,823,0
0,,1de23,821,0
0,,1de34,835,0
0,,1de35,836,0
33344,2012-07-18 20:00:00,1de43,849,16
18875,2012-07-18 19:00:00,1de43,849,8
1287,2012-07-31 17:00:00,1de43,849,0
3504,2012-07-19 17:00:00,1de43,849,1
3472,2012-07-19 16:00:00,1de43,849,2
58967,2012-07-18 23:00:00,1de43,849,29
1661,2012-07-19 02:00:00,1de43,849,0
0,,1de44,850,0
0,,1PAG40,848,0
1661,2012-07-20 02:00:00,1de43,849,0
2318,2012-07-19 19:00:00,1de43,849,1
1661,2012-07-20 19:00:00,1de43,849,0
70399,2012-07-17 23:00:00,1de43,849,31
174,2012-07-18 18:00:00,1de43,849,1
19326,2012-07-19 14:00:00,1de43,849,5
1287,2012-07-19 21:00:00,1de43,849,0
128079,2012-08-02 14:00:00,1de43,849,60
1,2012-07-19 15:00:00,1de43,849,0
0,,1de42,843,0
10383,2012-07-18 21:00:00,1de43,849,2
1059,2012-07-19 13:00:00,1de43,849,1
1287,2012-07-20 20:00:00,1de43,849,0
7186,2012-07-19 18:00:00,1de43,849,2
7423,2012-08-07 16:00:00,1de47,859,7
7,2012-07-21 00:00:00,1de47,859,0
40301,2012-07-18 21:00:00,1de45,851,27
250,2012-07-19 13:00:00,1de45,851,1
0,2012-07-19 01:00:00,1de45,851,0
1,2012-07-19 12:00:00,1de45,851,0
3426,2012-07-18 02:00:00,1de45,851,5
0,,1li35,855,0
18133,2012-07-19 16:00:00,1li35,855,5
178,2012-07-20 20:00:00,1de45,851,0
12418,2012-07-19 18:00:00,1de45,851,8
0,,1PAG41,860,0
3866,2012-07-19 17:00:00,1li35,855,1
3340,2012-07-18 22:00:00,1de45,851,1
6,2012-07-21 20:00:00,1de47,859,0
78685,2012-08-02 01:00:00,1de45,851,57
5266,2012-07-22 01:00:00,1de47,859,3
5782,2012-07-19 18:00:00,1li36,856,2
47,2012-07-20 22:00:00,1de47,859,0
6369,2012-07-19 14:00:00,1de45,851,9
26,2012-07-20 23:00:00,1de47,859,0
24,2012-07-21 21:00:00,1de47,859,0
19092,2012-07-19 21:00:00,1li36,856,6
23,2012-07-20 14:00:00,1li36,856,0
19243,2012-08-02 14:00:00,1de45,851,29
0,,1li32,852,0
74837,2012-08-02 22:00:00,1de45,851,47
835,2012-07-19 15:00:00,1de45,851,1
163,2012-07-20 02:00:00,1li36,856,0
362,2012-07-20 03:00:00,1li36,856,0
8,2012-07-20 01:00:00,1li36,856,0
42,2012-07-20 21:00:00,1de47,859,0
0,2012-07-19 03:00:00,1de45,851,0
11707,2012-07-19 19:00:00,1de45,851,8
5609,2012-07-22 00:00:00,1de47,859,0
2221,2012-07-20 02:00:00,1de45,851,1
0,,1li34,854,0
11185,2012-07-20 19:00:00,1de45,851,12
34901,2012-07-19 20:00:00,1li36,856,6
